utc,filter,pm,lat,lon,device
1405628287,,0.005,37.8058883333,-122.298531667,A
1405628288,,0.005,37.8058816667,-122.298518333,A
1405628289,,0.005,37.8058933333,-122.298501667,A
1405628290,,0.004,37.8059033333,-122.298496667,A
1405628291,,0.004,37.80591,-122.298503333,A
1405628292,,0.004,37.8059133333,-122.2985,A
1405628293,,0.004,37.805915,-122.298505,A
1405628294,,0.004,37.8059066667,-122.298501667,A
1405628295,,0.005,37.8058916667,-122.298493333,A
1405628296,,0.005,37.80589,-122.298473333,A
1405628297,,0.005,37.8059033333,-122.298471667,A
1405628298,,0.004,37.8059066667,-122.298451667,A
1405628299,,0.005,37.805905,-122.298455,A
1405628300,,0.004,37.80591,-122.298446667,A
1405628301,,0.005,37.8059083333,-122.298436667,A
1405628302,,0.005,37.8059066667,-122.29843,A
1405628303,,0.005,37.80591,-122.298428333,A
1405628304,,0.005,37.80591,-122.29842,A
1405628305,,0.005,37.8059066667,-122.298408333,A
1405628306,,0.005,37.8059116667,-122.298391667,A
1405628307,,0.005,37.805905,-122.298386667,A
1405628308,,0.005,37.8059016667,-122.298378333,A
1405628309,,0.004,37.8058966667,-122.298376667,A
1405628310,,0.005,37.8058883333,-122.298371667,A
1405628311,,0.006,37.80588,-122.298358333,A
1405628312,,0.005,37.8058766667,-122.298346667,A
1405628313,,0.005,37.80587,-122.29833,A
1405628314,,0.005,37.80587,-122.298308333,A
1405628315,,0.004,37.8058733333,-122.298285,A
1405628316,,0.005,37.8058733333,-122.298265,A
1405628317,,0.005,37.8058733333,-122.298248333,A
1405628318,,0.004,37.805875,-122.298243333,A
1405628319,,0.004,37.80587,-122.298238333,A
1405628320,,0.005,37.8058616667,-122.298225,A
1405628321,,0.004,37.8058633333,-122.29822,A
1405628322,,0.005,37.8058633333,-122.298211667,A
1405628323,,0.005,37.8058616667,-122.298205,A
1405628324,,0.005,37.80586,-122.298198333,A
1405628325,,0.008,37.805855,-122.2982,A
1405628326,,0.008,37.8058516667,-122.298195,A
1405628327,,0.005,37.8058583333,-122.298183333,A
1405628328,,0.005,37.80586,-122.298168333,A
1405628329,,0.005,37.80586,-122.298155,A
1405628330,,0.005,37.8058616667,-122.298143333,A
1405628331,,0.005,37.8058616667,-122.298133333,A
1405628332,,0.006,37.8058583333,-122.298111667,A
1405628333,,0.005,37.80585,-122.298091667,A
1405628334,,0.005,37.8058433333,-122.298081667,A
1405628335,,0.005,37.8058283333,-122.298088333,A
1405628336,,0.005,37.8058066667,-122.298085,A
1405628337,,0.005,37.8058016667,-122.298083333,A
1405628338,,0.004,37.8058066667,-122.298073333,A
1405628339,,0.005,37.8058033333,-122.298066667,A
1405628340,,0.005,37.8058066667,-122.298075,A
1405628341,,0.005,37.8058033333,-122.298076667,A
1405628342,,0.006,37.805805,-122.298078333,A
1405628343,,0.006,37.8058033333,-122.298075,A
1405628344,,0.005,37.8058083333,-122.298068333,A
1405628345,,0.005,37.8058133333,-122.298058333,A
1405628346,,0.004,37.8058266667,-122.298041667,A
1405628347,,0.004,37.8058416667,-122.29803,A
1405628348,,0.005,37.8058483333,-122.298011667,A
1405628349,,0.005,37.80585,-122.298005,A
1405628350,,0.005,37.80584,-122.297988333,A
1405628351,,0.005,37.80584,-122.297975,A
1405628352,,0.005,37.8058466667,-122.29796,A
1405628353,,0.005,37.8058416667,-122.297946667,A
1405628354,,0.005,37.80584,-122.297938333,A
1405628355,,0.005,37.805835,-122.297926667,A
1405628356,,0.005,37.805835,-122.297918333,A
1405628357,,0.005,37.8058383333,-122.297913333,A
1405628358,,0.004,37.805845,-122.297903333,A
1405628359,,0.004,37.805845,-122.297898333,A
1405628360,,0.005,37.805845,-122.297891667,A
1405628361,,0.005,37.8058433333,-122.297881667,A
1405628362,,0.004,37.805845,-122.297873333,A
1405628363,,0.005,37.8058566667,-122.297855,A
1405628364,,0.006,37.8058633333,-122.297843333,A
1405628365,,0.005,37.8058616667,-122.297836667,A
1405628366,,0.005,37.80587,-122.297821667,A
1405628367,,0.006,37.8058766667,-122.297798333,A
1405628368,,0.005,37.805875,-122.297785,A
1405628369,,0.005,37.8058866667,-122.29777,A
1405628370,,0.005,37.8058883333,-122.297756667,A
1405628371,,0.005,37.8059,-122.297743333,A
1405628372,,0.005,37.8059066667,-122.297728333,A
1405628373,,0.005,37.8059116667,-122.297703333,A
1405628374,,0.005,37.8059133333,-122.297683333,A
1405628375,,0.005,37.8059066667,-122.29768,A
1405628376,,0.004,37.8058816667,-122.297683333,A
1405628377,,0.005,37.80587,-122.297686667,E
1405628378,,0.005,37.8058566667,-122.297691667,E
1405628379,,0.004,37.805845,-122.297695,E
1405628380,,0.004,37.8058316667,-122.297698333,E
1405628381,,0.005,37.80582,-122.297703333,E
1405628382,,0.004,37.8058066667,-122.297706667,E
1405628383,,0.005,37.805795,-122.297711667,E
1405628384,,0.005,37.8057833333,-122.297715,E
1405628385,,0.004,37.80577,-122.297718333,E
1405628386,,0.005,37.80578,-122.297776667,A
1405628387,,0.005,37.805755,-122.297806667,A
1405628388,,0.005,37.8057366667,-122.29781,A
1405628389,,0.005,37.8057533333,-122.297796667,A
1405628390,,0.004,37.8057583333,-122.297793333,A
1405628391,,0.004,37.80574,-122.297805,A
1405628392,,0.005,37.80575,-122.2978,A
1405628393,,0.005,37.805735,-122.297805,A
1405628394,,0.004,37.805665,-122.297835,A
1405628395,,0.005,37.8056633333,-122.297828333,A
1405628396,,0.005,37.8056466667,-122.297828333,E
1405628397,,0.004,37.8056566667,-122.297811667,A
1405628398,,0.005,37.8057166667,-122.297788333,A
1405628399,,0.004,37.8056716667,-122.29778,A
1405628400,,0.005,37.8056666667,-122.297775,A
1405628401,,0.005,37.80566,-122.29777,A
1405628402,,0.004,37.8056616667,-122.297753333,A
1405628403,,0.005,37.8056616667,-122.297686667,A
1405628404,,0.005,37.8056616667,-122.297658333,A
1405628405,,0.004,37.8056933333,-122.29762,A
1405628406,,0.005,37.80567,-122.297565,A
1405628407,,0.005,37.8056616667,-122.297551667,A
1405628408,,0.004,37.80568,-122.297518333,A
1405628409,,0.004,37.80567,-122.297516667,A
1405628410,,0.004,37.8056866667,-122.297508333,A
1405628411,,0.005,37.8057133333,-122.297481667,A
1405628412,,0.004,37.805715,-122.297471667,A
1405628413,,0.004,37.8057116667,-122.297488333,A
1405628414,,0.005,37.8057066667,-122.29747,A
1405628415,,0.005,37.805695,-122.29747,A
1405628416,,0.004,37.80569,-122.297468333,A
1405628417,,0.005,37.8057,-122.297443333,A
1405628418,,0.005,37.8056933333,-122.297445,A
1405628419,,0.005,37.805685,-122.297443333,A
1405628420,,0.005,37.80568,-122.297443333,A
1405628421,,0.004,37.8056733333,-122.297435,A
1405628422,,0.005,37.8056666667,-122.297415,A
1405628423,,0.004,37.8056666667,-122.297395,A
1405628424,,0.004,37.805665,-122.297368333,A
1405628425,,0.005,37.8056666667,-122.297355,A
1405628426,,0.005,37.8056633333,-122.297326667,A
1405628427,,0.005,37.80566,-122.297306667,A
1405628428,,0.004,37.8056533333,-122.297303333,A
1405628429,,0.005,37.8056533333,-122.297295,A
1405628430,,0.005,37.8056566667,-122.297285,A
1405628431,,0.005,37.8056533333,-122.29728,A
1405628432,,0.005,37.8056633333,-122.297265,A
1405628433,,0.004,37.8056783333,-122.297255,A
1405628434,,0.004,37.80568,-122.29725,A
1405628435,,0.005,37.8056833333,-122.297246667,A
1405628436,,0.005,37.8056883333,-122.297236667,A
1405628437,,0.005,37.8057033333,-122.297228333,A
1405628438,,0.005,37.805705,-122.297223333,A
1405628439,,0.005,37.8057033333,-122.297225,A
1405628440,,0.005,37.8057033333,-122.297226667,A
1405628441,,0.005,37.80571,-122.297225,A
1405628442,,0.006,37.8057183333,-122.297226667,A
1405628443,,0.006,37.8057233333,-122.297221667,A
1405628444,,0.005,37.8057233333,-122.297216667,A
1405628445,,0.005,37.805715,-122.2972,A
1405628446,,0.005,37.8057116667,-122.297188333,A
1405628447,,0.006,37.805715,-122.297166667,A
1405628448,,0.006,37.805715,-122.297145,A
1405628449,,0.006,37.805715,-122.297135,A
1405628450,,0.006,37.8057166667,-122.297116667,A
1405628451,,0.006,37.805705,-122.297106667,A
1405628452,,0.006,37.8057016667,-122.2971,A
1405628453,,0.005,37.80568,-122.29709,A
1405628454,,0.005,37.8056666667,-122.297086667,A
1405628455,,0.005,37.8056616667,-122.297081667,A
1405628456,,0.005,37.8056566667,-122.29707,A
1405628457,,0.005,37.8056416667,-122.297065,A
1405628458,,0.006,37.805625,-122.29705,A
1405628459,,0.006,37.8056133333,-122.297041667,A
1405628460,,0.006,37.8056083333,-122.297025,A
1405628461,,0.006,37.8056083333,-122.29701,A
1405628462,,0.006,37.8056066667,-122.297003333,A
1405628463,,0.005,37.805605,-122.296985,A
1405628464,,0.005,37.8056,-122.29696,A
1405628465,,0.005,37.8055983333,-122.296933333,A
1405628466,,0.005,37.8055983333,-122.296911667,A
1405628467,,0.005,37.805595,-122.296905,A
1405628468,,0.005,37.80559,-122.296895,A
1405628469,,0.004,37.8055916667,-122.296888333,A
1405628470,,0.005,37.80559,-122.296878333,A
1405628471,,0.004,37.8055833333,-122.296868333,A
1405628472,,0.005,37.8055816667,-122.29686,A
1405628473,,0.006,37.8055783333,-122.296851667,A
1405628474,,0.005,37.8055783333,-122.296843333,A
1405628475,,0.005,37.805575,-122.296833333,A
1405628476,,0.005,37.8055733333,-122.296821667,A
1405628477,,0.005,37.8055733333,-122.296811667,A
1405628478,,0.005,37.8055683333,-122.296803333,A
1405628479,,0.005,37.805565,-122.29679,A
1405628480,,0.005,37.8055633333,-122.29678,A
1405628481,,0.005,37.80556,-122.29677,A
1405628482,,0.006,37.8055566667,-122.296761667,A
1405628483,,0.006,37.8055516667,-122.296753333,A
1405628484,,0.005,37.8055466667,-122.29675,A
1405628485,,0.005,37.80555,-122.296748333,A
1405628486,,0.005,37.8055433333,-122.296736667,A
1405628487,,0.005,37.8055383333,-122.296728333,A
1405628488,,0.004,37.8055316667,-122.296716667,A
1405628489,,0.004,37.805525,-122.296708333,A
1405628490,,0.005,37.8055216667,-122.296703333,A
1405628491,,0.006,37.80552,-122.296698333,A
1405628492,,0.006,37.805525,-122.2967,A
1405628493,,0.006,37.8055216667,-122.296695,A
1405628494,,0.006,37.8055133333,-122.296688333,A
1405628495,,0.005,37.8055,-122.296676667,A
1405628496,,0.005,37.8054916667,-122.296668333,A
1405628497,,0.005,37.805485,-122.296661667,A
1405628498,,0.005,37.80548,-122.296658333,A
1405628499,,0.005,37.8054766667,-122.296655,A
1405628500,,0.005,37.8054716667,-122.296651667,A
1405628501,,0.005,37.8054683333,-122.296648333,A
1405628502,,0.006,37.8054633333,-122.296646667,A
1405628503,,0.006,37.8054566667,-122.29664,A
1405628504,,0.006,37.8054583333,-122.296641667,A
1405628505,,0.006,37.8054566667,-122.296626667,A
1405628506,,0.004,37.8054533333,-122.29662,A
1405628507,,0.006,37.80545,-122.296615,A
1405628508,,0.006,37.805455,-122.296608333,A
1405628509,,0.004,37.80546,-122.296608333,A
1405628510,,0.004,37.80546,-122.29661,A
1405628511,,0.005,37.8054616667,-122.296611667,A
1405628512,,0.005,37.8054583333,-122.296611667,A
1405628513,,0.005,37.8054483333,-122.29662,A
1405628514,,0.005,37.8054433333,-122.296628333,A
1405628515,,0.005,37.8054433333,-122.296626667,A
1405628516,,0.005,37.8054383333,-122.296636667,A
1405628517,,0.004,37.80543,-122.29664,A
1405628518,,0.005,37.8054283333,-122.29664,A
1405628519,,0.005,37.8054383333,-122.29663,A
1405628520,,0.005,37.8054233333,-122.296621667,A
1405628521,,0.004,37.8054183333,-122.296615,A
1405628522,,0.005,37.80541,-122.296606667,A
1405628523,,0.005,37.8054166667,-122.296625,A
1405628524,,0.005,37.805425,-122.296628333,A
1405628525,,0.005,37.8054383333,-122.296633333,A
1405628526,,0.004,37.805445,-122.296606667,A
1405628527,,0.004,37.805445,-122.296606667,A
1405628528,,0.004,37.8054483333,-122.296606667,A
1405628529,,0.004,37.8054633333,-122.29661,A
1405628530,,0.004,37.80547,-122.296618333,A
1405628531,,0.004,37.8054733333,-122.296628333,A
1405628532,,0.004,37.80549,-122.296616667,A
1405628533,,0.004,37.8055016667,-122.296598333,A
1405628534,,0.005,37.8055116667,-122.296591667,A
1405628535,,0.005,37.80552,-122.296588333,A
1405628536,,0.004,37.8055283333,-122.296581667,A
1405628537,,0.004,37.8055333333,-122.296571667,A
1405628538,,0.005,37.8055266667,-122.296565,A
1405628539,,0.004,37.8055166667,-122.296555,A
1405628540,,0.004,37.8055083333,-122.296545,A
1405628541,,0.005,37.8055133333,-122.296536667,A
1405628542,,0.005,37.805515,-122.296526667,A
1405628543,,0.005,37.8055116667,-122.296516667,A
1405628544,,0.004,37.8055066667,-122.296506667,A
1405628545,,0.005,37.8055016667,-122.296495,A
1405628546,,0.005,37.8054983333,-122.296485,A
1405628547,,0.005,37.8054966667,-122.296473333,A
1405628548,,0.005,37.8054933333,-122.296463333,A
1405628549,,0.005,37.8054883333,-122.296456667,A
1405628550,,0.004,37.8054816667,-122.29645,A
1405628551,,0.005,37.8054766667,-122.296443333,A
1405628552,,0.005,37.8054733333,-122.29644,A
1405628553,,0.005,37.8054516667,-122.29643,A
1405628554,,0.007,37.80544,-122.296423333,A
1405628555,,0.008,37.8054516667,-122.296393333,A
1405628556,,0.004,37.80544,-122.296393333,A
1405628557,,0.004,37.80543,-122.296395,A
1405628558,,0.004,37.8054233333,-122.296388333,A
1405628559,,0.005,37.8054116667,-122.29638,A
1405628560,,0.005,37.8054016667,-122.296371667,A
1405628561,,0.004,37.8053966667,-122.29636,A
1405628562,,0.005,37.805395,-122.29635,A
1405628563,,0.005,37.8053983333,-122.29634,A
1405628564,,0.005,37.8054033333,-122.296331667,A
1405628565,,0.005,37.8054016667,-122.296321667,A
1405628566,,0.004,37.8053983333,-122.29631,A
1405628567,,0.004,37.8053933333,-122.296303333,A
1405628568,,0.004,37.80539,-122.296296667,A
1405628569,,0.004,37.805385,-122.29629,A
1405628570,,0.005,37.8053816667,-122.296281667,A
1405628571,,0.005,37.8053766667,-122.296278333,A
1405628572,,0.004,37.8053733333,-122.296278333,A
1405628573,,0.004,37.80538,-122.296268333,A
1405628574,,0.004,37.8053766667,-122.296273333,A
1405628575,,0.004,37.8053733333,-122.296278333,A
1405628576,,0.004,37.8053716667,-122.296283333,A
1405628577,,0.004,37.8053683333,-122.296275,A
1405628578,,0.004,37.805365,-122.296275,A
1405628579,,0.004,37.80536,-122.296278333,A
1405628580,,0.004,37.8053566667,-122.296278333,A
1405628581,,0.004,37.8053566667,-122.296278333,A
1405628582,,0.004,37.8053533333,-122.29628,A
1405628583,,0.004,37.805355,-122.296283333,A
1405628584,,0.004,37.80536,-122.296276667,A
1405628585,,0.004,37.805355,-122.296273333,A
1405628586,,0.004,37.8053533333,-122.296271667,A
1405628587,,0.005,37.8053516667,-122.296268333,A
1405628588,,0.004,37.805355,-122.296258333,A
1405628589,,0.004,37.8053533333,-122.29625,A
1405628590,,0.004,37.8053533333,-122.296241667,A
1405628591,,0.005,37.8053533333,-122.296233333,A
1405628592,,0.005,37.8053516667,-122.296221667,A
1405628593,,0.005,37.8053516667,-122.296218333,A
1405628594,,0.005,37.8053516667,-122.296213333,A
1405628595,,0.004,37.8053533333,-122.296195,A
1405628596,,0.005,37.8053533333,-122.296183333,A
1405628597,,0.005,37.805355,-122.296161667,A
1405628598,,0.005,37.8053566667,-122.296146667,A
1405628599,,0.005,37.8053566667,-122.296135,A
1405628600,,0.004,37.805355,-122.296121667,A
1405628601,,0.004,37.8053566667,-122.296105,A
1405628602,,0.004,37.8053616667,-122.296081667,A
1405628603,,0.004,37.805365,-122.29606,A
1405628604,,0.004,37.8053666667,-122.296045,A
1405628605,,0.004,37.8053733333,-122.296023333,A
1405628606,,0.005,37.8053783333,-122.296003333,A
1405628607,,0.006,37.8053816667,-122.295976667,A
1405628608,,0.006,37.8053833333,-122.295966667,A
1405628609,,0.005,37.8053716667,-122.295958333,A
1405628610,,0.004,37.8053716667,-122.29594,A
1405628611,,0.004,37.8053733333,-122.29593,A
1405628612,,0.005,37.80537,-122.295925,A
1405628613,,0.005,37.805365,-122.295913333,A
1405628614,,0.005,37.8053583333,-122.295903333,A
1405628615,,0.005,37.8053666667,-122.2959,A
1405628616,,0.004,37.80537,-122.295895,A
1405628617,,0.005,37.8053716667,-122.295895,A
1405628618,,0.005,37.80537,-122.295896667,A
1405628619,,0.005,37.80537,-122.295886667,A
1405628620,,0.004,37.80537,-122.295871667,A
1405628621,,0.005,37.8053683333,-122.295861667,A
1405628622,,0.005,37.8053683333,-122.295858333,A
1405628623,,0.005,37.8053733333,-122.295851667,A
1405628624,,0.005,37.8053733333,-122.295843333,A
1405628625,,0.004,37.8053683333,-122.295831667,A
1405628626,,0.005,37.80536,-122.29582,A
1405628627,,0.005,37.8053583333,-122.295811667,A
1405628628,,0.005,37.8053516667,-122.295801667,A
1405628629,,0.004,37.805345,-122.295785,A
1405628630,,0.004,37.8053416667,-122.295775,A
1405628631,,0.005,37.8053316667,-122.295763333,A
1405628632,,0.005,37.8053266667,-122.295753333,A
1405628633,,0.005,37.805325,-122.295743333,A
1405628634,,0.004,37.80532,-122.295728333,A
1405628635,,0.004,37.8053116667,-122.295711667,A
1405628636,,0.007,37.805345,-122.295675,A
1405628637,,0.009,37.8053616667,-122.29565,A
1405628638,,0.006,37.8053533333,-122.295636667,A
1405628639,,0.005,37.805355,-122.295625,A
1405628640,,0.004,37.8053516667,-122.295603333,A
1405628641,,0.005,37.8053566667,-122.2956,A
1405628642,,0.005,37.8053633333,-122.295586667,A
1405628643,,0.005,37.8053683333,-122.295586667,A
1405628644,,0.005,37.8053666667,-122.295591667,A
1405628645,,0.005,37.8053766667,-122.295575,A
1405628646,,0.005,37.8053716667,-122.295566667,A
1405628647,,0.005,37.8053683333,-122.295551667,A
1405628648,,0.004,37.8053766667,-122.295536667,A
1405628649,,0.004,37.80537,-122.295523333,A
1405628650,,0.005,37.805365,-122.295526667,A
1405628651,,0.004,37.8053666667,-122.295528333,A
1405628652,,0.005,37.8053683333,-122.295541667,A
1405628653,,0.005,37.8053666667,-122.29555,A
1405628654,,0.004,37.8053516667,-122.295568333,A
1405628655,,0.005,37.8053283333,-122.295585,A
1405628656,,0.004,37.8053216667,-122.295608333,A
1405628657,,0.004,37.8053183333,-122.295635,A
1405628658,,0.004,37.8053233333,-122.295653333,A
1405628659,,0.004,37.8053266667,-122.295638333,A
1405628660,,0.005,37.80533,-122.295643333,E
1405628661,,0.006,37.8053216667,-122.295611667,A
1405628662,,0.004,37.8053033333,-122.295573333,A
1405628663,,0.004,37.8052933333,-122.29557,A
1405628664,,0.004,37.805285,-122.29556,E
1405628665,,0.004,37.805285,-122.295533333,A
1405628666,,0.004,37.8052966667,-122.295531667,A
1405628667,,0.005,37.805325,-122.29553,A
1405628668,,0.004,37.8053683333,-122.295565,A
1405628669,,0.005,37.8053683333,-122.295551667,A
1405628670,,0.006,37.8053683333,-122.29554,A
1405628671,,0.005,37.8053716667,-122.295535,A
1405628672,,0.005,37.805365,-122.295518333,A
1405628673,,0.005,37.8053666667,-122.295508333,A
1405628674,,0.005,37.80537,-122.29549,A
1405628675,,0.004,37.8053516667,-122.295473333,A
1405628676,,0.004,37.8053383333,-122.295456667,A
1405628677,,0.005,37.8053233333,-122.295435,A
1405628678,,0.005,37.805315,-122.295423333,A
1405628679,,0.004,37.8053066667,-122.295416667,A
1405628680,,0.005,37.8053,-122.295401667,A
1405628681,,0.004,37.8053033333,-122.295385,A
1405628682,,0.004,37.805315,-122.295366667,A
1405628683,,0.004,37.8053333333,-122.295338333,A
1405628684,,0.005,37.8053333333,-122.295326667,A
1405628685,,0.006,37.8053266667,-122.295316667,A
1405628686,,0.005,37.8053233333,-122.29531,A
1405628687,,0.005,37.8053166667,-122.2953,A
1405628688,,0.005,37.8053216667,-122.295281667,A
1405628689,,0.005,37.8053266667,-122.29527,A
1405628690,,0.006,37.8053233333,-122.295263333,A
1405628691,,0.005,37.805325,-122.295266667,A
1405628692,,0.004,37.8053216667,-122.295261667,A
1405628693,,0.004,37.805315,-122.295255,A
1405628694,,0.005,37.8053033333,-122.295248333,A
1405628695,,0.006,37.8052916667,-122.29524,A
1405628696,,0.006,37.8052866667,-122.295226667,A
1405628697,,0.006,37.8052766667,-122.295218333,A
1405628698,,0.007,37.80527,-122.295211667,A
1405628699,,0.008,37.8052683333,-122.295211667,A
1405628700,,0.009,37.8052683333,-122.295206667,A
1405628701,,0.031,37.8052683333,-122.295203333,A
1405628702,,0.052,37.80527,-122.2952,A
1405628703,,0.048,37.8052666667,-122.295198333,A
1405628704,,0.031,37.805265,-122.295198333,A
1405628705,,0.009,37.805265,-122.295196667,A
1405628706,,0.009,37.8052666667,-122.295191667,A
1405628707,,0.013,37.8052633333,-122.29518,A
1405628708,,0.012,37.8052633333,-122.29517,A
1405628709,,0.006,37.8052666667,-122.295165,A
1405628710,,0.010,37.80527,-122.295145,A
1405628711,,0.014,37.8052666667,-122.295131667,A
1405628712,,0.019,37.80525,-122.295131667,A
1405628713,,0.020,37.8052466667,-122.295115,A
1405628714,,0.017,37.8052266667,-122.29513,A
1405628715,,0.016,37.80522,-122.295143333,A
1405628716,,0.015,37.80521,-122.295148333,A
1405628717,,0.020,37.805205,-122.29515,A
1405628718,,0.013,37.8051916667,-122.29516,A
1405628719,,0.008,37.8051816667,-122.29516,A
1405628720,,0.011,37.8051766667,-122.295158333,A
1405628721,,0.009,37.805175,-122.295156667,A
1405628722,,0.008,37.805175,-122.295158333,A
1405628723,,0.006,37.8051783333,-122.295166667,A
1405628724,,0.006,37.80518,-122.295165,A
1405628725,,0.006,37.8051833333,-122.295173333,A
1405628726,,0.006,37.805185,-122.29517,A
1405628727,,0.005,37.8051866667,-122.295173333,A
1405628728,,0.004,37.8051833333,-122.295165,A
1405628729,,0.005,37.8051733333,-122.295173333,A
1405628730,,0.005,37.8051716667,-122.295161667,A
1405628731,,0.006,37.8051766667,-122.295148333,A
1405628732,,0.006,37.80517,-122.295155,A
1405628733,,0.007,37.80516,-122.29515,A
1405628734,,0.007,37.805155,-122.295155,A
1405628735,,0.006,37.805165,-122.295143333,A
1405628736,,0.004,37.805175,-122.295143333,A
1405628737,,0.004,37.80519,-122.295138333,A
1405628738,,0.005,37.8052033333,-122.295116667,A
1405628739,,0.005,37.8052,-122.295103333,A
1405628740,,0.005,37.8052133333,-122.295075,A
1405628741,,0.006,37.805195,-122.295076667,A
1405628742,,0.006,37.8051883333,-122.295058333,A
1405628743,,0.005,37.805195,-122.295041667,A
1405628744,,0.005,37.805205,-122.295021667,A
1405628745,,0.005,37.8052116667,-122.295003333,A
1405628746,,0.005,37.805215,-122.294996667,A
1405628747,,0.004,37.8052283333,-122.294976667,A
1405628748,,0.005,37.8052383333,-122.294971667,A
1405628749,,0.005,37.8052533333,-122.29496,A
1405628750,,0.006,37.8052566667,-122.29497,A
1405628751,,0.006,37.8052733333,-122.29496,A
1405628752,,0.006,37.80528,-122.29496,A
1405628753,,0.005,37.8053,-122.294931667,A
1405628754,,0.004,37.8053,-122.294931667,A
1405628755,,0.004,37.80529,-122.294941667,A
1405628756,,0.005,37.80529,-122.294935,A
1405628757,,0.005,37.8052883333,-122.294933333,A
1405628758,,0.005,37.8052883333,-122.29493,A
1405628759,,0.005,37.8052783333,-122.294943333,A
1405628760,,0.004,37.805275,-122.29495,A
1405628761,,0.004,37.805285,-122.294933333,A
1405628762,,0.004,37.8052883333,-122.294936667,A
1405628763,,0.005,37.8052866667,-122.294938333,A
1405628764,,0.005,37.8052866667,-122.294936667,A
1405628765,,0.005,37.805285,-122.294928333,A
1405628766,,0.005,37.8052833333,-122.294913333,A
1405628767,,0.004,37.80528,-122.294906667,A
1405628768,,0.004,37.805275,-122.294896667,A
1405628769,,0.004,37.8052683333,-122.294891667,A
1405628770,,0.004,37.8052666667,-122.294885,A
1405628771,,0.004,37.8052583333,-122.294888333,A
1405628772,,0.004,37.8052516667,-122.29488,A
1405628773,,0.004,37.8052533333,-122.294853333,A
1405628774,,0.004,37.8052483333,-122.294851667,A
1405628775,,0.004,37.8052366667,-122.294838333,A
1405628776,,0.005,37.80521,-122.294838333,A
1405628777,,0.005,37.805205,-122.29483,A
1405628778,,0.004,37.8052083333,-122.294815,A
1405628779,,0.005,37.8052016667,-122.29481,A
1405628780,,0.005,37.8051983333,-122.2948,A
1405628781,,0.004,37.8051866667,-122.294803333,A
1405628782,,0.005,37.8051733333,-122.294801667,A
1405628783,,0.005,37.8051633333,-122.294791667,A
1405628784,,0.005,37.8051516667,-122.294781667,A
1405628785,,0.005,37.8051433333,-122.294778333,A
1405628786,,0.005,37.8051366667,-122.294765,A
1405628787,,0.005,37.8051233333,-122.294756667,A
1405628788,,0.005,37.8051266667,-122.294743333,A
1405628789,,0.005,37.80513,-122.294728333,A
1405628790,,0.005,37.8051283333,-122.294716667,A
1405628791,,0.006,37.805125,-122.294706667,A
1405628792,,0.005,37.8051266667,-122.2947,A
1405628793,,0.005,37.805125,-122.294686667,A
1405628794,,0.005,37.8051266667,-122.294676667,A
1405628795,,0.005,37.8051316667,-122.294658333,A
1405628796,,0.005,37.805135,-122.294655,A
1405628797,,0.005,37.8051366667,-122.294651667,A
1405628798,,0.005,37.8051333333,-122.29465,A
1405628799,,0.005,37.80513,-122.294646667,A
1405628800,,0.005,37.8051216667,-122.294631667,A
1405628801,,0.005,37.80512,-122.294618333,A
1405628802,,0.004,37.80512,-122.294611667,A
1405628803,,0.004,37.8051183333,-122.294593333,A
1405628804,,0.004,37.8051216667,-122.294583333,A
1405628805,,0.004,37.8051216667,-122.294576667,A
1405628806,,0.004,37.80512,-122.294565,A
1405628807,,0.004,37.8051166667,-122.294558333,A
1405628808,,0.004,37.805115,-122.294553333,A
1405628809,,0.005,37.805115,-122.294545,A
1405628810,,0.005,37.8051166667,-122.29453,A
1405628811,,0.005,37.8051233333,-122.294518333,A
1405628812,,0.006,37.805125,-122.294515,A
1405628813,,0.006,37.8051183333,-122.294506667,A
1405628814,,0.006,37.805105,-122.294491667,A
1405628815,,0.005,37.805095,-122.294485,A
1405628816,,0.006,37.8050883333,-122.294471667,A
1405628817,,0.005,37.80508,-122.294473333,A
1405628818,,0.005,37.8050733333,-122.294465,A
1405628819,,0.005,37.8050683333,-122.294445,A
1405628820,,0.005,37.8050583333,-122.294438333,A
1405628821,,0.005,37.8050533333,-122.29443,A
1405628822,,0.005,37.805045,-122.294421667,A
1405628823,,0.005,37.8050366667,-122.294411667,A
1405628824,,0.005,37.805025,-122.294398333,A
1405628825,,0.005,37.8050183333,-122.294391667,A
1405628826,,0.005,37.80503,-122.294383333,A
1405628827,,0.006,37.8050283333,-122.294375,A
1405628828,,0.004,37.805025,-122.294371667,A
1405628829,,0.005,37.80503,-122.294361667,A
1405628830,,0.006,37.8050283333,-122.29436,A
1405628831,,0.005,37.8050283333,-122.294366667,A
1405628832,,0.005,37.8050416667,-122.294366667,A
1405628833,,0.005,37.8050333333,-122.29438,A
1405628834,,0.004,37.805045,-122.294376667,A
1405628835,,0.004,37.8050516667,-122.294373333,A
1405628836,,0.005,37.8050583333,-122.294361667,A
1405628837,,0.004,37.8050566667,-122.294361667,A
1405628838,,0.004,37.805065,-122.29437,A
1405628839,,0.005,37.805065,-122.294376667,A
1405628840,,0.005,37.8050716667,-122.294383333,A
1405628841,,0.004,37.8050633333,-122.294396667,A
1405628842,,0.005,37.8050583333,-122.2944,A
1405628843,,0.005,37.8050666667,-122.294415,A
1405628844,,0.004,37.8050716667,-122.294421667,A
1405628845,,0.004,37.805085,-122.294421667,A
